[object Object],TEST_TX_1754912719249,2025-08-11T11:45:19.250Z,pending,0,,,,,
8mWDmgM95Wgxv41BNqmPsctfoZBrV1TUxec3ZXvipump,65Z3evp66Bk5vMwKpcjPcwsAkeMqaPNzXq52cu34cHh7uLPtfQcnpVmTe55PtEqz1M7oJbVXY6DwSPSBmX6okstx,2025-08-14T16:43:43.608Z,pool_depleted,0,,,,,Pool depleted during analysis
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,2MyKqpd7BNdjLfZdQvBpQepXSSxf4YeHiuqeLrvi4zep5S8jCbMEEk59XMUNjDK54waJRUNWzm3wYZ3LSYsnVvT5,2025-08-14T16:43:43.634Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,2MyKqpd7BNdjLfZdQvBpQepXSSxf4YeHiuqeLrvi4zep5S8jCbMEEk59XMUNjDK54waJRUNWzm3wYZ3LSYsnVvT5,2025-08-14T16:43:43.634Z,pool_depleted,0,,,,,Pool depleted during analysis
4MpiTiPFhDoyBiRfpTw1e7unDt4L7Yg3KRv1fh5jpump,3J6JRSn37x1M7xKwFQ5zfJKgby3tWUwqBvGTUe3Z6MfhWCQyDW7afGfx9j5yWCV3r65nkSP5qJThFpSrKdKxLoXN,2025-08-14T16:43:43.648Z,pending,0,,,,,
4MpiTiPFhDoyBiRfpTw1e7unDt4L7Yg3KRv1fh5jpump,3J6JRSn37x1M7xKwFQ5zfJKgby3tWUwqBvGTUe3Z6MfhWCQyDW7afGfx9j5yWCV3r65nkSP5qJThFpSrKdKxLoXN,2025-08-14T16:43:43.648Z,pool_depleted,0,,,,,Pool depleted during analysis
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,5pFz5uy4Yr9i94Keg54c9FJjoRR9HE6DYvUf2ACzK72ho2kUAEFJKAbWsrRUqYLo9SwRYbk2YrisX6jADKZPNW8w,2025-08-14T16:43:43.692Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,5pFz5uy4Yr9i94Keg54c9FJjoRR9HE6DYvUf2ACzK72ho2kUAEFJKAbWsrRUqYLo9SwRYbk2YrisX6jADKZPNW8w,2025-08-14T16:43:43.692Z,pool_depleted,0,,,,,Pool depleted during analysis
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,4eQDLjj1oEgF3b8kV5ZPwV1SgnDmHMoWdZr6e9VG78Ph6fUgRPxUXk9gQj8sYmWyQQRUTEHQzuZfwnrAG9kmVWVa,2025-08-14T16:44:40.125Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,4eQDLjj1oEgF3b8kV5ZPwV1SgnDmHMoWdZr6e9VG78Ph6fUgRPxUXk9gQj8sYmWyQQRUTEHQzuZfwnrAG9kmVWVa,2025-08-14T16:44:40.125Z,rejected,1,3.5319659629496147,,,2025-08-14T16:44:40.125Z,Mint/Freeze authorities not renounced
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,3P9wYGhsgLqcYfLo72p7dMKiVmRTLfbj3AZySonS1uGGqj7bLdB7Ug3o4N3X2yE9vf5hL8p4Hb8DFcMxcoTBEtgP,2025-08-14T16:44:41.164Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,3P9wYGhsgLqcYfLo72p7dMKiVmRTLfbj3AZySonS1uGGqj7bLdB7Ug3o4N3X2yE9vf5hL8p4Hb8DFcMxcoTBEtgP,2025-08-14T16:44:41.164Z,pending,1,,,,2025-08-14T16:44:41.168Z,Stage 1 error: Liquidity data not yet available
3tABieb8x1ttWHcBRdbTwfbDJt5gTDSGFWgAyeY3pump,4DRxPkS5aSgWnMDPiUMQ6WJq45EFAuB24QDE9GzEez7w2hZkvsRJvhV2NCnJL379RkuHw2XUpZV51bWmLMdH5L4D,2025-08-14T16:44:41.204Z,pending,0,,,,,
3tABieb8x1ttWHcBRdbTwfbDJt5gTDSGFWgAyeY3pump,4DRxPkS5aSgWnMDPiUMQ6WJq45EFAuB24QDE9GzEez7w2hZkvsRJvhV2NCnJL379RkuHw2XUpZV51bWmLMdH5L4D,2025-08-14T16:44:41.204Z,rejected,1,3.6417949208497986,,,2025-08-14T16:44:41.204Z,Mint/Freeze authorities not renounced
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,5PAgEfJGRiMaCdZsMD5y1K7JxEwhMgSxVM3GYuuv7XBoS44q64oYM6ST8HqqWaQV3EAhJxmjFNxLzraq5yrTQy2P,2025-08-14T16:44:41.235Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,5PAgEfJGRiMaCdZsMD5y1K7JxEwhMgSxVM3GYuuv7XBoS44q64oYM6ST8HqqWaQV3EAhJxmjFNxLzraq5yrTQy2P,2025-08-14T16:44:41.235Z,bought,1,3.617007055087289,true,,2025-08-14T16:44:41.236Z,
GkwgXTMPMES489GacXoLgrikGi6x2MJ1UZoDEdoSADuz,5TamndEbEa4V5SvYA89dhoX1da8iWkatrXVJi9GyujLZbSdTnqEnFpiXSEcGEQYRkQExS1dJrmePRt55GBTSsCbe,2025-08-14T16:44:41.266Z,pending,0,,,,,
GkwgXTMPMES489GacXoLgrikGi6x2MJ1UZoDEdoSADuz,5TamndEbEa4V5SvYA89dhoX1da8iWkatrXVJi9GyujLZbSdTnqEnFpiXSEcGEQYRkQExS1dJrmePRt55GBTSsCbe,2025-08-14T16:44:41.266Z,rejected,1,1.888948698740742,,,2025-08-14T16:44:41.266Z,Low liquidity: 1.89 ETH
GvbPc28naaRDxfxQzeWYk2ZyHVXTgCywdQABbZ8Mpump,1pcuaCoWdcWJnMCEqNh14roJfLu3GUeUTwJ26z9BXuTKct3v2y4Zi5rh2k4WWJV7oBf6kigqpHaLbsFY2fw52V9,2025-08-14T16:44:41.287Z,pending,0,,,,,
GvbPc28naaRDxfxQzeWYk2ZyHVXTgCywdQABbZ8Mpump,1pcuaCoWdcWJnMCEqNh14roJfLu3GUeUTwJ26z9BXuTKct3v2y4Zi5rh2k4WWJV7oBf6kigqpHaLbsFY2fw52V9,2025-08-14T16:44:41.287Z,rejected,1,0.9502719612733959,,,2025-08-14T16:44:41.292Z,Low liquidity: 0.95 ETH
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,452PTrjZFxEZ1jTktMMFzZBi4n4yWoMa2fh536aKUezWU8jRYpS9papjqFMhpHKaocskTDN8YMs1h6WrEgb2Zib2,2025-08-14T16:44:41.311Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,452PTrjZFxEZ1jTktMMFzZBi4n4yWoMa2fh536aKUezWU8jRYpS9papjqFMhpHKaocskTDN8YMs1h6WrEgb2Zib2,2025-08-14T16:44:41.311Z,bought,1,4.100396700556447,true,,2025-08-14T16:44:41.311Z,
J7VzcqB5PexnW4tg2xTvVC3QD2XkzsCwduPEnGiipump,Rwzj59X6G3jT5zJ88bw3B5j9FsPcE4nb6JwaZ6CkB3BmLZnpmZ6APm8WmjfkTFvv7HeaMwj3JWjrEtHNjiZkcSa,2025-08-14T16:44:41.336Z,pending,0,,,,,
J7VzcqB5PexnW4tg2xTvVC3QD2XkzsCwduPEnGiipump,Rwzj59X6G3jT5zJ88bw3B5j9FsPcE4nb6JwaZ6CkB3BmLZnpmZ6APm8WmjfkTFvv7HeaMwj3JWjrEtHNjiZkcSa,2025-08-14T16:44:41.336Z,rejected,1,8.801902958306272,,,2025-08-14T16:44:41.336Z,Mint/Freeze authorities not renounced
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,5eQ4Xyf58hWZtGfuX6wTzeHYg2bf45d3BqUirVEUaEGmvsBkovsm9ZFhzLUCUry9RovgF4LueK7cwKBnaxSnHsyT,2025-08-14T16:44:41.357Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,5eQ4Xyf58hWZtGfuX6wTzeHYg2bf45d3BqUirVEUaEGmvsBkovsm9ZFhzLUCUry9RovgF4LueK7cwKBnaxSnHsyT,2025-08-14T16:44:41.357Z,bought,1,2.1102295849457615,true,,2025-08-14T16:44:41.358Z,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,37mfwbEYE2AAiGA4TeYd9DQS4MgHKGkHFupCy2y65huZabhpc2u1BayAd9DMRPdvCF2bsPKpWu1LUFMWW1Vd51UC,2025-08-14T16:44:41.392Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,37mfwbEYE2AAiGA4TeYd9DQS4MgHKGkHFupCy2y65huZabhpc2u1BayAd9DMRPdvCF2bsPKpWu1LUFMWW1Vd51UC,2025-08-14T16:44:41.392Z,bought,1,9.979451593501837,true,,2025-08-14T16:44:41.393Z,
4ZpwFJLmosZaRXSjbzf9nkddo7KJgq5Nb5ppbnhfpump,4YAAKFVACdqfj5gATRd5xXWDaSNnHYxcmgsB6tUo7Wsaz2SbmvBoacdBhSSX48fyds6iZnfZVFsb1AXxBJntpxFu,2025-08-14T16:44:41.420Z,pending,0,,,,,
4ZpwFJLmosZaRXSjbzf9nkddo7KJgq5Nb5ppbnhfpump,4YAAKFVACdqfj5gATRd5xXWDaSNnHYxcmgsB6tUo7Wsaz2SbmvBoacdBhSSX48fyds6iZnfZVFsb1AXxBJntpxFu,2025-08-14T16:44:41.420Z,bought,1,9.436278613926248,true,,2025-08-14T16:44:41.421Z,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,2C4UgWVnNNNZUMXc5ayBdtRayuPDZoKx7b6sYd24euEqAj3UyCb9XCuUunYEpu24u7LFH23nMwnSBS5TDbLgSKX2,2025-08-14T16:44:41.447Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,2C4UgWVnNNNZUMXc5ayBdtRayuPDZoKx7b6sYd24euEqAj3UyCb9XCuUunYEpu24u7LFH23nMwnSBS5TDbLgSKX2,2025-08-14T16:44:41.447Z,bought,1,5.062773895363579,true,,2025-08-14T16:44:41.448Z,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,4xTnqALjYUWYRsvw2iUxjwPHqHTTjQ1Qe62Sj1JQzdGtKKjzwZM55hD1sem5nHbPu1BaUccygLAmvpZdnm9TL5s6,2025-08-14T16:44:41.477Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,4xTnqALjYUWYRsvw2iUxjwPHqHTTjQ1Qe62Sj1JQzdGtKKjzwZM55hD1sem5nHbPu1BaUccygLAmvpZdnm9TL5s6,2025-08-14T16:44:41.477Z,rejected,1,5.193099929273363,,,2025-08-14T16:44:41.477Z,Mint/Freeze authorities not renounced
8GC1bHxLTkESZrJN1Hb9fuSkiZR2K6yy8MhukDdHpump,36VExfGhdSFeHxMSVu2KhZ7VUEn4joCSapHGGF3PZin7qa62A9c9R2wnJg5Xxmg7MGWGLqTGpFzqrYdPoE1gf9Uj,2025-08-14T16:44:41.494Z,pending,0,,,,,
8GC1bHxLTkESZrJN1Hb9fuSkiZR2K6yy8MhukDdHpump,36VExfGhdSFeHxMSVu2KhZ7VUEn4joCSapHGGF3PZin7qa62A9c9R2wnJg5Xxmg7MGWGLqTGpFzqrYdPoE1gf9Uj,2025-08-14T16:44:41.494Z,bought,1,7.5276192470712635,true,,2025-08-14T16:44:41.494Z,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,ve6JtEtGp9btDpyjhF8jo99zH2EZrArsaFgNPRkMKMXL2TnpFrhLWoNraNNZUSeQM5P3g4bWMUEmHBxPCnbdJJb,2025-08-14T16:44:41.522Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,ve6JtEtGp9btDpyjhF8jo99zH2EZrArsaFgNPRkMKMXL2TnpFrhLWoNraNNZUSeQM5P3g4bWMUEmHBxPCnbdJJb,2025-08-14T16:44:41.522Z,rejected,1,8.636613536088438,,,2025-08-14T16:44:41.523Z,Mint/Freeze authorities not renounced
4ZpwFJLmosZaRXSjbzf9nkddo7KJgq5Nb5ppbnhfpump,3KbDJu3Utq3HdTrW2Hw3xgrbetoDBKgngdhAzpHy5eRQtygYVAEZmEKPua5tYVeFEYUgseqUNUtzWWSzYAgpyxLn,2025-08-14T16:44:41.542Z,pending,0,,,,,
4ZpwFJLmosZaRXSjbzf9nkddo7KJgq5Nb5ppbnhfpump,3KbDJu3Utq3HdTrW2Hw3xgrbetoDBKgngdhAzpHy5eRQtygYVAEZmEKPua5tYVeFEYUgseqUNUtzWWSzYAgpyxLn,2025-08-14T16:44:41.542Z,bought,1,2.2386667474222333,true,,2025-08-14T16:44:41.543Z,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,Xu7VLiLM837aeSpJ7Bf5wBcPfmzHxHEavKc9ioNrX8JpuDFQEimKo6NtpaLCLdUjhkJGi97owWXM9QViUAuC2EW,2025-08-14T16:44:41.560Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,Xu7VLiLM837aeSpJ7Bf5wBcPfmzHxHEavKc9ioNrX8JpuDFQEimKo6NtpaLCLdUjhkJGi97owWXM9QViUAuC2EW,2025-08-14T16:44:41.560Z,bought,1,2.361779782949585,true,,2025-08-14T16:44:41.561Z,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,3k3PUY64bxtjcXcgebAQ6KfWs7US5i3RMM7gZjTUF4oS17xP2XCz4ViRRy8B4yzNE6nsyZu4wZjCBywumEJ9Yhd7,2025-08-14T16:44:41.588Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,3k3PUY64bxtjcXcgebAQ6KfWs7US5i3RMM7gZjTUF4oS17xP2XCz4ViRRy8B4yzNE6nsyZu4wZjCBywumEJ9Yhd7,2025-08-14T16:44:41.588Z,rejected,1,2.164595223720096,,,2025-08-14T16:44:41.588Z,Mint/Freeze authorities not renounced
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2kpkNQ6LQTQGUV3JisnYAgaP11qHs4REWL1VpQPGWzKLzoq7CaJpcaK7c3dfQsK7pSsK6CvJR5Y1XXSURMubHrgo,2025-08-14T16:44:41.628Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2kpkNQ6LQTQGUV3JisnYAgaP11qHs4REWL1VpQPGWzKLzoq7CaJpcaK7c3dfQsK7pSsK6CvJR5Y1XXSURMubHrgo,2025-08-14T16:44:41.628Z,rejected,1,1.9139401482114036,,,2025-08-14T16:44:41.629Z,Low liquidity: 1.91 ETH
2U3NNoUmwaDcX4auovwcMbTKzZkA85nbHZomaMMhpump,2Hf6UQwG91xDwQoi4VaXhHq9kEi22qJWoi2MpHTK5JKBJ9bHSYMoooxMR6JvgB1jf8ef8vz5mijXmMvjWpDRB4N3,2025-08-14T16:44:41.649Z,pending,0,,,,,
2U3NNoUmwaDcX4auovwcMbTKzZkA85nbHZomaMMhpump,2Hf6UQwG91xDwQoi4VaXhHq9kEi22qJWoi2MpHTK5JKBJ9bHSYMoooxMR6JvgB1jf8ef8vz5mijXmMvjWpDRB4N3,2025-08-14T16:44:41.649Z,bought,1,9.062796300400878,true,,2025-08-14T16:44:41.650Z,
GkwgXTMPMES489GacXoLgrikGi6x2MJ1UZoDEdoSADuz,49jug6QKyY1XyUVWr3t2uVK6SBYFUwvea8T3adhqLPvaSoRPBy8YQMRKmgUpuBCTzAZA6UE29zVd7wmceFGLJrNd,2025-08-14T16:44:42.272Z,pending,0,,,,,
GkwgXTMPMES489GacXoLgrikGi6x2MJ1UZoDEdoSADuz,49jug6QKyY1XyUVWr3t2uVK6SBYFUwvea8T3adhqLPvaSoRPBy8YQMRKmgUpuBCTzAZA6UE29zVd7wmceFGLJrNd,2025-08-14T16:44:42.272Z,pending,1,,,,2025-08-14T16:44:42.273Z,Stage 1 error: Liquidity data not yet available
4MpiTiPFhDoyBiRfpTw1e7unDt4L7Yg3KRv1fh5jpump,5ErcpmzWGM2VgyKK2xGwjwPbbjoHWQxgMEZ7vGXbaNqVFxD2s66UFpsgE4w21FbMTwJgAbN2QM3bBhaehE7sgs4V,2025-08-14T16:44:42.290Z,pending,0,,,,,
4MpiTiPFhDoyBiRfpTw1e7unDt4L7Yg3KRv1fh5jpump,5ErcpmzWGM2VgyKK2xGwjwPbbjoHWQxgMEZ7vGXbaNqVFxD2s66UFpsgE4w21FbMTwJgAbN2QM3bBhaehE7sgs4V,2025-08-14T16:44:42.290Z,rejected,1,5.419889826016144,,,2025-08-14T16:44:42.295Z,Mint/Freeze authorities not renounced
7TBZW3u7XajB6SuPrnZXCEjEKfYemVFjYGh2NiL4pump,LFjzoTrjMP87chQ495Tz44RhFH5Rq4zdE8apHQ1WHurZAzN5v9LeZpq6i3PRKT9uu944uzbLN4xsTLBL9zadFrY,2025-08-14T16:44:42.311Z,pending,0,,,,,
7TBZW3u7XajB6SuPrnZXCEjEKfYemVFjYGh2NiL4pump,LFjzoTrjMP87chQ495Tz44RhFH5Rq4zdE8apHQ1WHurZAzN5v9LeZpq6i3PRKT9uu944uzbLN4xsTLBL9zadFrY,2025-08-14T16:44:42.311Z,pending,1,,,,2025-08-14T16:44:42.311Z,Stage 1 error: Liquidity data not yet available
4ZpwFJLmosZaRXSjbzf9nkddo7KJgq5Nb5ppbnhfpump,4mz71REEFMpNDMpbwW5k3WmgPvitYjxjWGB7LqoM7wNCwxYnUUubT2iN3uVHNfvg9FVAgJZGMdUPVpE2XCT2poPj,2025-08-14T16:44:42.326Z,pending,0,,,,,
4ZpwFJLmosZaRXSjbzf9nkddo7KJgq5Nb5ppbnhfpump,4mz71REEFMpNDMpbwW5k3WmgPvitYjxjWGB7LqoM7wNCwxYnUUubT2iN3uVHNfvg9FVAgJZGMdUPVpE2XCT2poPj,2025-08-14T16:44:42.326Z,rejected,1,4.78445654827395,,,2025-08-14T16:44:42.326Z,Mint/Freeze authorities not renounced
GvbPc28naaRDxfxQzeWYk2ZyHVXTgCywdQABbZ8Mpump,4M8JWcoT7LMXznzqsxD5tvon8jWZ96qDi48BfKFGTU5MgB4wJXkK2LyPZDgH9rWM1EeF4wgjoRXg5PJcH53yVJVd,2025-08-14T16:44:42.351Z,pending,0,,,,,
GvbPc28naaRDxfxQzeWYk2ZyHVXTgCywdQABbZ8Mpump,4M8JWcoT7LMXznzqsxD5tvon8jWZ96qDi48BfKFGTU5MgB4wJXkK2LyPZDgH9rWM1EeF4wgjoRXg5PJcH53yVJVd,2025-08-14T16:44:42.351Z,bought,1,2.5141611869408047,true,,2025-08-14T16:44:42.352Z,
7mJtKvB29UTJXA6iiNKssadN3rxeijHTkRsEV61Spump,41CJdFjJCxiGua96Q7fvXzdXMJmtf19XLu4u8beuvSrtAbskTHX9p8Wif2G6k1moqVe6rsamv8YaZFaVKfyp8pJE,2025-08-14T16:44:42.400Z,pending,0,,,,,
7mJtKvB29UTJXA6iiNKssadN3rxeijHTkRsEV61Spump,41CJdFjJCxiGua96Q7fvXzdXMJmtf19XLu4u8beuvSrtAbskTHX9p8Wif2G6k1moqVe6rsamv8YaZFaVKfyp8pJE,2025-08-14T16:44:42.400Z,bought,1,5.69952678265514,true,,2025-08-14T16:44:42.401Z,
GvbPc28naaRDxfxQzeWYk2ZyHVXTgCywdQABbZ8Mpump,5atfYeeLxKgQzT2wMFp7DMyPrSds6ZowPEU7LADkwDRDeuihJ6zsuf1XEYrcvJ9ntTB4Z4DUdnEKNXRV82iQdMk9,2025-08-14T16:44:42.423Z,pending,0,,,,,
GvbPc28naaRDxfxQzeWYk2ZyHVXTgCywdQABbZ8Mpump,5atfYeeLxKgQzT2wMFp7DMyPrSds6ZowPEU7LADkwDRDeuihJ6zsuf1XEYrcvJ9ntTB4Z4DUdnEKNXRV82iQdMk9,2025-08-14T16:44:42.423Z,bought,1,5.523261048261107,true,,2025-08-14T16:44:42.424Z,
XwCVxvYHugLaNTsP5rMUAuwzkX7U7Q4Kfj6o9Dxpump,3HDAZVxnDE3tNucThskqPapbsSzcSs4aj5CUHDb6eyaCsVq6pfSgkYzfUE4hS31uK7oazYcs91sPw9VfLDwvEehp,2025-08-14T16:44:42.439Z,pending,0,,,,,
XwCVxvYHugLaNTsP5rMUAuwzkX7U7Q4Kfj6o9Dxpump,3HDAZVxnDE3tNucThskqPapbsSzcSs4aj5CUHDb6eyaCsVq6pfSgkYzfUE4hS31uK7oazYcs91sPw9VfLDwvEehp,2025-08-14T16:44:42.439Z,bought,1,3.5331069739379677,true,,2025-08-14T16:44:42.440Z,
5jsDG1reeUR2KUWVYpWqQC1uvTuD6WaiNVWKFxAxpump,5t1XAomqmn64QThEuBL8PJUwiPD3KixrqX4kDpxo6KSL6ZE64mMfZyctV9QMQsnvYuSAG4YmmcTeQfdfcfDH1gqn,2025-08-14T16:44:43.364Z,pending,0,,,,,
5jsDG1reeUR2KUWVYpWqQC1uvTuD6WaiNVWKFxAxpump,5t1XAomqmn64QThEuBL8PJUwiPD3KixrqX4kDpxo6KSL6ZE64mMfZyctV9QMQsnvYuSAG4YmmcTeQfdfcfDH1gqn,2025-08-14T16:44:43.364Z,pending,1,,,,2025-08-14T16:44:43.365Z,Stage 1 error: Liquidity data not yet available
96B2UzMF5XHp56BWxnKm1NdkaocUqab4igXPdSDZpump,4qWUmQMgDTiU5nwFXXoMs4RTdSSfqLJF5dSx5iCvj1jHGKFAZGkN5MwoPAkVMw5UBDAPWaSPzdBdhe9MLV4wkg1N,2025-08-14T16:44:43.384Z,pending,0,,,,,
96B2UzMF5XHp56BWxnKm1NdkaocUqab4igXPdSDZpump,4qWUmQMgDTiU5nwFXXoMs4RTdSSfqLJF5dSx5iCvj1jHGKFAZGkN5MwoPAkVMw5UBDAPWaSPzdBdhe9MLV4wkg1N,2025-08-14T16:44:43.384Z,bought,1,3.520009875703577,true,,2025-08-14T16:44:43.384Z,
9GdCbgBHaiyM9e3juM8S1rDyi5gD7ZyrE2Z5j4HTpump,2AGLX6MoAMnX49RnCEUcGHd5Y5vDVtCxpQ9XZntRpwtKgXnJPqjCQzr1o7i8663Ahne3SgLSTXGicQxrRVDasHia,2025-08-14T16:44:43.412Z,pending,0,,,,,
9GdCbgBHaiyM9e3juM8S1rDyi5gD7ZyrE2Z5j4HTpump,2AGLX6MoAMnX49RnCEUcGHd5Y5vDVtCxpQ9XZntRpwtKgXnJPqjCQzr1o7i8663Ahne3SgLSTXGicQxrRVDasHia,2025-08-14T16:44:43.412Z,pending,1,,,,2025-08-14T16:44:43.412Z,Stage 1 error: Liquidity data not yet available
4MpiTiPFhDoyBiRfpTw1e7unDt4L7Yg3KRv1fh5jpump,2MZN7mccvAtEEEqQvVTmUoecWKFcw8NE6pyMvQStN1dgHhfGubeq9sKcmLqemUJB2QQigFF2po7UtHQVXySDTFtS,2025-08-14T16:44:43.423Z,pending,0,,,,,
4MpiTiPFhDoyBiRfpTw1e7unDt4L7Yg3KRv1fh5jpump,2MZN7mccvAtEEEqQvVTmUoecWKFcw8NE6pyMvQStN1dgHhfGubeq9sKcmLqemUJB2QQigFF2po7UtHQVXySDTFtS,2025-08-14T16:44:43.423Z,pending,1,,,,2025-08-14T16:44:43.424Z,Stage 1 error: Liquidity data not yet available
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,3KsaioVehCgaqt2RQrVjXgwgna7A2AWchqjqmraJTwMCk5vrFmfQZTapoH58zJPUoZCWWZq7cDbLMtCwXB92Jj58,2025-08-14T16:44:43.443Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,3KsaioVehCgaqt2RQrVjXgwgna7A2AWchqjqmraJTwMCk5vrFmfQZTapoH58zJPUoZCWWZq7cDbLMtCwXB92Jj58,2025-08-14T16:44:43.443Z,bought,1,9.18774694260737,true,,2025-08-14T16:44:43.443Z,
B2kszv9sqohtLN7QHtK7jpH9NUWEK6HUeShrqwd7pump,2isHZJpdSPde21mofJNug1waMrtf2YqWk3nUyqHBVkHS3UYj9jT25j1nzpoZfi4n17UpojbpuLVfkkTeoxiar4ee,2025-08-14T16:44:43.461Z,pending,0,,,,,
B2kszv9sqohtLN7QHtK7jpH9NUWEK6HUeShrqwd7pump,2isHZJpdSPde21mofJNug1waMrtf2YqWk3nUyqHBVkHS3UYj9jT25j1nzpoZfi4n17UpojbpuLVfkkTeoxiar4ee,2025-08-14T16:44:43.461Z,bought,1,4.709210625412743,true,,2025-08-14T16:44:43.462Z,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,a8aQjuQefLztrMo5NpqVj12fmDy8h5VYSTDiDaWsvFWxtXdWak8y4dJotvLiks7isqCq6pc8nHgu1wpT7tdXdtR,2025-08-14T16:44:43.492Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,a8aQjuQefLztrMo5NpqVj12fmDy8h5VYSTDiDaWsvFWxtXdWak8y4dJotvLiks7isqCq6pc8nHgu1wpT7tdXdtR,2025-08-14T16:44:43.492Z,rejected,1,0.8447490440313492,,,2025-08-14T16:44:43.493Z,Low liquidity: 0.84 ETH
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,FL5Q3wZ2vR2x9JrsqKyYwBG85wSqetXSRS5sUYEiyyCoFiArU4qvJqXbEmCTnTdr3DbhJvYrgGqtzLndYrbpEs1,2025-08-14T16:44:43.517Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,FL5Q3wZ2vR2x9JrsqKyYwBG85wSqetXSRS5sUYEiyyCoFiArU4qvJqXbEmCTnTdr3DbhJvYrgGqtzLndYrbpEs1,2025-08-14T16:44:43.517Z,bought,1,8.599920169138253,true,,2025-08-14T16:44:43.517Z,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,5tSR94AbGCxNysawe2wDnuKUXvhVVApgygrFGHMunBFdiEWpBoLS36WvSTWr6wiAeWGjM4us3bZzzLyZVjeEvEGL,2025-08-14T16:44:43.547Z,pending,0,,,,,
5BFihVhFrxXrt7zqJf1NwkjebHSL4iWFJrkRbRrspump,5tSR94AbGCxNysawe2wDnuKUXvhVVApgygrFGHMunBFdiEWpBoLS36WvSTWr6wiAeWGjM4us3bZzzLyZVjeEvEGL,2025-08-14T16:44:43.547Z,rejected,1,0.8422323851677432,,,2025-08-14T16:44:43.547Z,Low liquidity: 0.84 ETH
XwCVxvYHugLaNTsP5rMUAuwzkX7U7Q4Kfj6o9Dxpump,2XMEVCHYDYEhn7VQZG7cN4a1iXd2LNarQUf1WrsLi1wiBqZvZANF5e496zYvYpuhMe2Bap1JLvss7rymtckvMKXh,2025-08-14T16:44:43.582Z,pending,0,,,,,
XwCVxvYHugLaNTsP5rMUAuwzkX7U7Q4Kfj6o9Dxpump,2XMEVCHYDYEhn7VQZG7cN4a1iXd2LNarQUf1WrsLi1wiBqZvZANF5e496zYvYpuhMe2Bap1JLvss7rymtckvMKXh,2025-08-14T16:44:43.582Z,rejected,1,4.6453452484901945,,,2025-08-14T16:44:43.583Z,Mint/Freeze authorities not renounced
